CC	peptides
2687	METDB-00194-1-DN38681-c2-g1-i3.p1
2687	METDB-00194-1-DN38681-c2-g1-i4.p1
2687	METDB-00194-1-DN38681-c2-g1-i1.p1
2687	METDB-00194-1-DN38681-c1-g1-i1.p2
2688	METDB-00194-1-DN32587-c1-g1-i1.p2
2688	METDB-00194-1-DN53738-c0-g1-i1.p1
2688	METDB-00194-1-DN724-c0-g1-i1.p1
2688	METDB-00194-1-DN28316-c0-g1-i1.p1
2688	METDB-00194-1-DN96725-c0-g1-i1.p1
2688	METDB-00194-1-DN27800-c0-g1-i1.p1
2688	METDB-00194-1-DN78120-c0-g1-i1.p1
2688	METDB-00194-1-DN53969-c0-g1-i1.p1
2689	METDB-00194-1-DN87784-c0-g1-i1.p1
2689	METDB-00194-1-DN17062-c1-g1-i1.p1
2689	METDB-00194-1-DN17984-c0-g2-i1.p1
2689	METDB-00194-1-DN17984-c0-g1-i1.p1
2689	METDB-00194-1-DN18819-c0-g1-i1.p1
2689	METDB-00194-1-DN28062-c0-g1-i1.p1
2689	METDB-00194-1-DN48986-c0-g1-i1.p1
2689	METDB-00194-1-DN96154-c0-g1-i1.p1
2690	METDB-00194-1-DN13408-c0-g1-i1.p1
2690	METDB-00194-1-DN13408-c0-g3-i1.p1
2690	METDB-00194-1-DN34001-c0-g3-i3.p1
2690	METDB-00194-1-DN34001-c0-g3-i2.p1
2690	METDB-00194-1-DN34001-c0-g3-i1.p1
2690	METDB-00194-1-DN34001-c0-g3-i4.p1
2690	METDB-00194-1-DN34001-c0-g2-i1.p1
2690	METDB-00194-1-DN34001-c0-g2-i2.p1
2691	METDB-00194-1-DN95904-c0-g1-i1.p1
2691	METDB-00194-1-DN42241-c0-g1-i1.p1
2691	METDB-00194-1-DN92813-c0-g1-i1.p1
2691	METDB-00194-1-DN20536-c0-g2-i1.p1
2691	METDB-00194-1-DN48993-c0-g2-i1.p1
2691	METDB-00194-1-DN48993-c0-g1-i1.p1
2691	METDB-00194-1-DN19378-c0-g1-i1.p1
2691	METDB-00194-1-DN20536-c0-g1-i1.p1
2692	METDB-00194-1-DN13780-c0-g1-i1.p1
2692	METDB-00194-1-DN32718-c0-g1-i1.p1
2692	METDB-00194-1-DN52803-c0-g1-i1.p1
2692	METDB-00194-1-DN97152-c0-g1-i1.p1
2692	METDB-00194-1-DN90239-c0-g1-i1.p1
2692	METDB-00194-1-DN41423-c1-g2-i1.p1
2692	METDB-00194-1-DN41423-c1-g4-i1.p1
2692	METDB-00194-1-DN41423-c1-g5-i1.p1
2693	METDB-00194-1-DN13832-c0-g1-i1.p1
2693	METDB-00194-1-DN78239-c0-g1-i1.p1
2693	METDB-00194-1-DN94264-c0-g1-i1.p1
2693	METDB-00194-1-DN88514-c0-g2-i1.p1
2693	METDB-00194-1-DN88514-c0-g1-i1.p1
2693	METDB-00194-1-DN72113-c0-g1-i1.p1
2693	METDB-00194-1-DN33094-c0-g1-i1.p1
2693	METDB-00194-1-DN33094-c0-g2-i1.p1
2694	METDB-00194-1-DN13846-c0-g1-i1.p1
2694	METDB-00194-1-DN36564-c0-g1-i1.p1
2694	METDB-00194-1-DN36564-c0-g1-i4.p1
2694	METDB-00194-1-DN36564-c0-g1-i2.p1
2694	METDB-00194-1-DN36564-c0-g1-i3.p1
2694	METDB-00194-1-DN36564-c0-g2-i1.p1
2694	METDB-00194-1-DN3320-c0-g1-i1.p1
2694	METDB-00194-1-DN84092-c0-g1-i1.p1
2695	METDB-00194-1-DN82779-c0-g1-i1.p1
2695	METDB-00194-1-DN26018-c0-g2-i1.p1
2695	METDB-00194-1-DN28942-c0-g1-i1.p1
2695	METDB-00194-1-DN28942-c0-g2-i1.p1
2695	METDB-00194-1-DN98044-c0-g1-i1.p1
2695	METDB-00194-1-DN76582-c0-g1-i1.p1
2695	METDB-00194-1-DN85238-c0-g1-i1.p1
2695	METDB-00194-1-DN76114-c0-g1-i1.p1
2696	METDB-00194-1-DN1393-c0-g1-i1.p1
2696	METDB-00194-1-DN29049-c0-g1-i1.p1
2696	METDB-00194-1-DN5646-c0-g1-i1.p1
2696	METDB-00194-1-DN30619-c0-g1-i1.p1
2696	METDB-00194-1-DN50621-c0-g1-i1.p1
2696	METDB-00194-1-DN49009-c0-g1-i1.p1
2696	METDB-00194-1-DN95182-c0-g1-i1.p1
2696	METDB-00194-1-DN30619-c1-g1-i1.p1
2697	METDB-00194-1-DN65369-c0-g1-i1.p1
2697	METDB-00194-1-DN2357-c0-g1-i1.p1
2697	METDB-00194-1-DN48521-c0-g1-i1.p2
2697	METDB-00194-1-DN48521-c0-g2-i1.p1
2697	METDB-00194-1-DN44221-c0-g1-i1.p1
2697	METDB-00194-1-DN77590-c0-g1-i1.p1
2697	METDB-00194-1-DN87999-c0-g1-i1.p1
2697	METDB-00194-1-DN5525-c0-g1-i1.p1
2698	METDB-00194-1-DN28609-c0-g2-i1.p1
2698	METDB-00194-1-DN28609-c0-g3-i1.p1
2698	METDB-00194-1-DN22880-c0-g2-i1.p2
2698	METDB-00194-1-DN22880-c0-g1-i1.p2
2698	METDB-00194-1-DN31323-c2-g1-i1.p1
2698	METDB-00194-1-DN89053-c0-g1-i1.p1
2698	METDB-00194-1-DN45757-c0-g1-i1.p1
2698	METDB-00194-1-DN74201-c0-g1-i1.p1
2699	METDB-00194-1-DN13974-c0-g1-i1.p1
2699	METDB-00194-1-DN32289-c0-g1-i1.p1
2699	METDB-00194-1-DN74941-c0-g1-i1.p1
2699	METDB-00194-1-DN13974-c0-g2-i1.p1
2699	METDB-00194-1-DN37617-c0-g1-i1.p1
2699	METDB-00194-1-DN22848-c0-g1-i1.p1
2699	METDB-00194-1-DN22848-c0-g2-i1.p1
2699	METDB-00194-1-DN32289-c0-g3-i1.p1
2700	METDB-00194-1-DN14041-c0-g1-i1.p1
2700	METDB-00194-1-DN42361-c0-g1-i1.p1
2700	METDB-00194-1-DN48712-c0-g1-i1.p1
2700	METDB-00194-1-DN48712-c0-g2-i1.p1
2700	METDB-00194-1-DN3603-c0-g2-i1.p1
2700	METDB-00194-1-DN3603-c0-g1-i1.p1
2700	METDB-00194-1-DN43396-c0-g1-i1.p1
2700	METDB-00194-1-DN51201-c0-g1-i1.p1
2701	METDB-00194-1-DN36418-c0-g2-i1.p1
2701	METDB-00194-1-DN36418-c0-g1-i1.p1
2701	METDB-00194-1-DN29747-c0-g1-i1.p3
2701	METDB-00194-1-DN80187-c0-g1-i1.p2
2701	METDB-00194-1-DN48651-c0-g1-i1.p1
2701	METDB-00194-1-DN66956-c0-g1-i1.p2
2701	METDB-00194-1-DN65688-c0-g1-i1.p1
2701	METDB-00194-1-DN69241-c0-g1-i1.p1
2702	METDB-00194-1-DN14204-c0-g1-i1.p1
2702	METDB-00194-1-DN23343-c0-g2-i1.p1
2702	METDB-00194-1-DN23343-c0-g1-i1.p1
2702	METDB-00194-1-DN40278-c0-g1-i1.p1
2702	METDB-00194-1-DN40278-c0-g1-i3.p1
2702	METDB-00194-1-DN40278-c0-g1-i2.p1
2702	METDB-00194-1-DN40278-c0-g1-i5.p2
2702	METDB-00194-1-DN40278-c0-g1-i6.p1
2703	METDB-00194-1-DN53109-c0-g1-i1.p1
2703	METDB-00194-1-DN2151-c0-g1-i1.p1
2703	METDB-00194-1-DN2151-c0-g2-i1.p1
2703	METDB-00194-1-DN73125-c0-g1-i1.p1
2703	METDB-00194-1-DN53120-c0-g1-i1.p1
2703	METDB-00194-1-DN97390-c0-g1-i1.p1
2703	METDB-00194-1-DN68145-c0-g1-i1.p1
2703	METDB-00194-1-DN42816-c0-g1-i1.p2
2704	METDB-00194-1-DN14215-c0-g1-i1.p1
2704	METDB-00194-1-DN82859-c0-g1-i1.p1
2704	METDB-00194-1-DN21637-c0-g1-i2.p1
2704	METDB-00194-1-DN48393-c0-g1-i1.p1
2704	METDB-00194-1-DN49271-c0-g1-i1.p1
2704	METDB-00194-1-DN62056-c0-g1-i1.p1
2704	METDB-00194-1-DN21637-c0-g1-i1.p1
2704	METDB-00194-1-DN52385-c0-g1-i1.p1
2705	METDB-00194-1-DN14238-c0-g1-i1.p1
2705	METDB-00194-1-DN14238-c0-g2-i1.p1
2705	METDB-00194-1-DN88563-c0-g1-i1.p1
2705	METDB-00194-1-DN72679-c0-g1-i1.p1
2705	METDB-00194-1-DN16778-c1-g1-i1.p1
2705	METDB-00194-1-DN73550-c0-g1-i1.p1
2705	METDB-00194-1-DN4643-c0-g2-i1.p1
2705	METDB-00194-1-DN4643-c0-g1-i1.p1
2706	METDB-00194-1-DN14239-c0-g1-i1.p1
2706	METDB-00194-1-DN14239-c0-g2-i1.p1
2706	METDB-00194-1-DN44139-c0-g1-i1.p1
2706	METDB-00194-1-DN91254-c0-g1-i1.p1
2706	METDB-00194-1-DN54858-c0-g1-i1.p1
2706	METDB-00194-1-DN30617-c0-g2-i1.p1
2706	METDB-00194-1-DN66929-c0-g1-i1.p1
2706	METDB-00194-1-DN30617-c0-g3-i1.p1
2707	METDB-00194-1-DN5009-c0-g1-i1.p1
2707	METDB-00194-1-DN5009-c0-g2-i1.p1
2707	METDB-00194-1-DN63224-c0-g1-i1.p1
2707	METDB-00194-1-DN64345-c0-g1-i1.p1
2707	METDB-00194-1-DN49182-c0-g1-i1.p1
2707	METDB-00194-1-DN299-c0-g1-i1.p1
2707	METDB-00194-1-DN299-c0-g2-i1.p1
2707	METDB-00194-1-DN52625-c0-g1-i1.p1
2708	METDB-00194-1-DN14349-c0-g1-i1.p1
2708	METDB-00194-1-DN14349-c0-g2-i1.p1
2708	METDB-00194-1-DN24237-c0-g1-i1.p1
2708	METDB-00194-1-DN33665-c0-g1-i1.p1
2708	METDB-00194-1-DN33665-c0-g2-i1.p1
2708	METDB-00194-1-DN33665-c2-g1-i1.p2
2708	METDB-00194-1-DN33665-c3-g1-i1.p1
2708	METDB-00194-1-DN33665-c4-g1-i1.p1
2709	METDB-00194-1-DN14378-c0-g1-i1.p1
2709	METDB-00194-1-DN41378-c1-g2-i4.p1
2709	METDB-00194-1-DN41378-c1-g2-i2.p1
2709	METDB-00194-1-DN41378-c1-g2-i1.p1
2709	METDB-00194-1-DN99835-c0-g1-i1.p1
2709	METDB-00194-1-DN41378-c1-g2-i3.p1
2709	METDB-00194-1-DN1672-c0-g1-i1.p1
2709	METDB-00194-1-DN32273-c0-g1-i1.p1
2710	METDB-00194-1-DN14412-c0-g1-i1.p1
2710	METDB-00194-1-DN50642-c0-g1-i1.p1
2710	METDB-00194-1-DN95165-c0-g1-i1.p1
2710	METDB-00194-1-DN76501-c0-g1-i1.p1
2710	METDB-00194-1-DN97151-c0-g1-i1.p1
2710	METDB-00194-1-DN19628-c0-g1-i1.p1
2710	METDB-00194-1-DN99563-c0-g1-i1.p1
2710	METDB-00194-1-DN19628-c0-g2-i1.p1
2711	METDB-00194-1-DN39312-c0-g1-i1.p1
2711	METDB-00194-1-DN41245-c1-g2-i6.p1
2711	METDB-00194-1-DN38838-c0-g1-i1.p1
2711	METDB-00194-1-DN38838-c0-g1-i2.p1
2711	METDB-00194-1-DN41245-c1-g2-i1.p1
2711	METDB-00194-1-DN41245-c1-g2-i4.p1
2711	METDB-00194-1-DN41245-c1-g2-i2.p1
2711	METDB-00194-1-DN41245-c1-g2-i3.p1
2712	METDB-00194-1-DN77957-c0-g1-i1.p1
2712	METDB-00194-1-DN27487-c0-g1-i1.p1
2712	METDB-00194-1-DN27487-c0-g1-i2.p1
2712	METDB-00194-1-DN36027-c0-g2-i1.p1
2712	METDB-00194-1-DN36027-c0-g1-i1.p1
2712	METDB-00194-1-DN36027-c0-g1-i2.p1
2712	METDB-00194-1-DN36027-c0-g2-i2.p1
2712	METDB-00194-1-DN36027-c3-g1-i1.p1
2713	METDB-00194-1-DN14556-c0-g1-i1.p1
2713	METDB-00194-1-DN14556-c0-g2-i1.p1
2713	METDB-00194-1-DN7888-c0-g1-i1.p1
2713	METDB-00194-1-DN96164-c0-g1-i1.p1
2713	METDB-00194-1-DN17871-c0-g2-i1.p1
2713	METDB-00194-1-DN64591-c0-g1-i1.p1
2713	METDB-00194-1-DN17871-c0-g1-i1.p1
2713	METDB-00194-1-DN95879-c0-g1-i1.p2
2714	METDB-00194-1-DN21566-c0-g2-i1.p1
2714	METDB-00194-1-DN49737-c0-g1-i1.p1
2714	METDB-00194-1-DN21566-c0-g1-i1.p1
2714	METDB-00194-1-DN17247-c0-g2-i1.p1
2714	METDB-00194-1-DN88057-c0-g1-i1.p1
2714	METDB-00194-1-DN30002-c0-g2-i1.p2
2714	METDB-00194-1-DN30002-c0-g1-i1.p1
2714	METDB-00194-1-DN30002-c1-g1-i1.p1
2715	METDB-00194-1-DN38036-c0-g1-i1.p1
2715	METDB-00194-1-DN35950-c0-g1-i1.p1
2715	METDB-00194-1-DN35249-c1-g1-i1.p2
2715	METDB-00194-1-DN21483-c0-g2-i1.p1
2715	METDB-00194-1-DN21483-c0-g3-i1.p1
2715	METDB-00194-1-DN53024-c0-g1-i1.p1
2715	METDB-00194-1-DN88855-c0-g1-i1.p1
2715	METDB-00194-1-DN43841-c0-g1-i1.p1
2716	METDB-00194-1-DN93688-c0-g1-i1.p1
2716	METDB-00194-1-DN16860-c0-g1-i1.p1
2716	METDB-00194-1-DN87174-c0-g1-i1.p1
2716	METDB-00194-1-DN34185-c0-g1-i1.p1
2716	METDB-00194-1-DN38313-c0-g1-i1.p1
2716	METDB-00194-1-DN38313-c0-g1-i2.p1
2716	METDB-00194-1-DN17965-c0-g1-i1.p1
2716	METDB-00194-1-DN73300-c0-g1-i1.p1
2717	METDB-00194-1-DN14746-c0-g1-i1.p1
2717	METDB-00194-1-DN14746-c0-g2-i1.p1
2717	METDB-00194-1-DN3987-c0-g1-i1.p1
2717	METDB-00194-1-DN3987-c0-g2-i1.p1
2717	METDB-00194-1-DN72901-c0-g1-i1.p1
2717	METDB-00194-1-DN59938-c0-g1-i1.p1
2717	METDB-00194-1-DN81681-c0-g1-i1.p1
2717	METDB-00194-1-DN81905-c0-g1-i1.p1
2718	METDB-00194-1-DN62679-c0-g1-i1.p1
2718	METDB-00194-1-DN36563-c0-g1-i1.p1
2718	METDB-00194-1-DN46366-c0-g1-i1.p1
2718	METDB-00194-1-DN72821-c0-g1-i1.p1
2718	METDB-00194-1-DN73605-c0-g1-i1.p1
2718	METDB-00194-1-DN36563-c0-g2-i1.p1
2718	METDB-00194-1-DN36563-c0-g3-i1.p1
2718	METDB-00194-1-DN45099-c0-g1-i1.p1
2719	METDB-00194-1-DN8265-c0-g1-i1.p1
2719	METDB-00194-1-DN23617-c1-g1-i1.p1
2719	METDB-00194-1-DN43687-c0-g1-i1.p1
2719	METDB-00194-1-DN30519-c0-g1-i1.p1
2719	METDB-00194-1-DN30519-c0-g1-i3.p1
2719	METDB-00194-1-DN30519-c0-g1-i2.p1
2719	METDB-00194-1-DN87887-c0-g1-i1.p3
2719	METDB-00194-1-DN24448-c0-g1-i1.p1
2720	METDB-00194-1-DN14813-c0-g1-i1.p1
2720	METDB-00194-1-DN8357-c0-g1-i1.p1
2720	METDB-00194-1-DN3318-c0-g1-i1.p1
2720	METDB-00194-1-DN85223-c0-g1-i1.p1
2720	METDB-00194-1-DN93366-c0-g1-i1.p1
2720	METDB-00194-1-DN8357-c0-g2-i1.p1
2720	METDB-00194-1-DN89084-c0-g1-i1.p1
2720	METDB-00194-1-DN50969-c0-g1-i1.p1
2721	METDB-00194-1-DN63112-c0-g1-i1.p1
2721	METDB-00194-1-DN36705-c0-g2-i1.p1
2721	METDB-00194-1-DN5650-c0-g1-i1.p1
2721	METDB-00194-1-DN5650-c0-g2-i1.p1
2721	METDB-00194-1-DN36705-c0-g1-i1.p2
2721	METDB-00194-1-DN30491-c0-g1-i1.p1
2721	METDB-00194-1-DN30491-c0-g1-i2.p1
2721	METDB-00194-1-DN64782-c0-g1-i1.p1
2722	METDB-00194-1-DN14952-c0-g1-i1.p1
2722	METDB-00194-1-DN27829-c0-g1-i1.p1
2722	METDB-00194-1-DN27829-c0-g2-i1.p1
2722	METDB-00194-1-DN27829-c0-g3-i1.p1
2722	METDB-00194-1-DN25476-c1-g1-i1.p1
2722	METDB-00194-1-DN25476-c0-g1-i1.p1
2722	METDB-00194-1-DN26753-c1-g1-i1.p1
2722	METDB-00194-1-DN82140-c0-g1-i1.p1
2723	METDB-00194-1-DN14970-c0-g1-i1.p1
2723	METDB-00194-1-DN14970-c0-g2-i1.p1
2723	METDB-00194-1-DN4285-c0-g2-i1.p1
2723	METDB-00194-1-DN4285-c0-g1-i1.p1
2723	METDB-00194-1-DN76438-c0-g1-i1.p1
2723	METDB-00194-1-DN19570-c0-g1-i1.p1
2723	METDB-00194-1-DN13383-c0-g1-i1.p1
2723	METDB-00194-1-DN96204-c0-g1-i1.p1
2724	METDB-00194-1-DN15034-c0-g2-i1.p2
2724	METDB-00194-1-DN84712-c0-g1-i1.p1
2724	METDB-00194-1-DN84712-c0-g2-i1.p1
2724	METDB-00194-1-DN5348-c0-g1-i1.p1
2724	METDB-00194-1-DN38823-c0-g1-i1.p1
2724	METDB-00194-1-DN38823-c0-g3-i1.p1
2724	METDB-00194-1-DN87051-c0-g1-i1.p1
2724	METDB-00194-1-DN8916-c0-g1-i1.p1
2725	METDB-00194-1-DN15088-c0-g1-i1.p1
2725	METDB-00194-1-DN25537-c0-g2-i1.p1
2725	METDB-00194-1-DN25537-c0-g1-i2.p1
2725	METDB-00194-1-DN25537-c0-g1-i1.p1
2725	METDB-00194-1-DN18522-c0-g1-i1.p1
2725	METDB-00194-1-DN29656-c0-g1-i1.p1
2725	METDB-00194-1-DN93718-c0-g1-i1.p1
2725	METDB-00194-1-DN29656-c0-g1-i2.p1
2726	METDB-00194-1-DN1851-c0-g1-i1.p1
2726	METDB-00194-1-DN97028-c0-g1-i1.p1
2726	METDB-00194-1-DN33081-c0-g1-i2.p1
2726	METDB-00194-1-DN33081-c0-g1-i1.p1
2726	METDB-00194-1-DN1851-c1-g1-i1.p1
2726	METDB-00194-1-DN62891-c0-g1-i1.p1
2726	METDB-00194-1-DN4271-c0-g1-i1.p1
2726	METDB-00194-1-DN95346-c0-g1-i1.p1
2727	METDB-00194-1-DN15118-c0-g1-i1.p1
2727	METDB-00194-1-DN98822-c0-g1-i1.p1
2727	METDB-00194-1-DN78925-c0-g1-i1.p1
2727	METDB-00194-1-DN77719-c0-g1-i1.p1
2727	METDB-00194-1-DN51763-c0-g1-i1.p1
2727	METDB-00194-1-DN84809-c0-g1-i1.p1
2727	METDB-00194-1-DN15417-c0-g1-i1.p1
2727	METDB-00194-1-DN15417-c0-g2-i1.p1
2728	METDB-00194-1-DN15186-c0-g1-i1.p1
2728	METDB-00194-1-DN21631-c0-g1-i1.p1
2728	METDB-00194-1-DN21631-c0-g2-i1.p1
2728	METDB-00194-1-DN73258-c0-g1-i1.p1
2728	METDB-00194-1-DN20001-c0-g1-i1.p1
2728	METDB-00194-1-DN20001-c0-g2-i1.p1
2728	METDB-00194-1-DN22780-c0-g1-i1.p1
2728	METDB-00194-1-DN40942-c0-g1-i5.p1
2729	METDB-00194-1-DN15187-c0-g1-i1.p1
2729	METDB-00194-1-DN43872-c0-g1-i1.p1
2729	METDB-00194-1-DN35195-c0-g2-i1.p1
2729	METDB-00194-1-DN35195-c0-g2-i4.p1
2729	METDB-00194-1-DN97325-c0-g1-i1.p1
2729	METDB-00194-1-DN35195-c0-g2-i2.p1
2729	METDB-00194-1-DN35195-c0-g2-i3.p1
2729	METDB-00194-1-DN63443-c0-g1-i1.p1
2730	METDB-00194-1-DN96290-c0-g1-i1.p1
2730	METDB-00194-1-DN34642-c0-g1-i1.p1
2730	METDB-00194-1-DN34642-c0-g3-i1.p1
2730	METDB-00194-1-DN46062-c0-g1-i1.p1
2730	METDB-00194-1-DN54831-c0-g1-i1.p1
2730	METDB-00194-1-DN34642-c1-g1-i2.p2
2730	METDB-00194-1-DN34642-c1-g1-i1.p1
2730	METDB-00194-1-DN75977-c0-g1-i1.p1
2731	METDB-00194-1-DN3088-c0-g1-i1.p1
2731	METDB-00194-1-DN3088-c0-g2-i1.p1
2731	METDB-00194-1-DN36341-c0-g2-i5.p1
2731	METDB-00194-1-DN36341-c0-g2-i3.p1
2731	METDB-00194-1-DN36341-c0-g2-i6.p1
2731	METDB-00194-1-DN75309-c0-g1-i1.p1
2731	METDB-00194-1-DN36341-c0-g2-i1.p1
2731	METDB-00194-1-DN36341-c0-g2-i7.p1
2732	METDB-00194-1-DN15371-c0-g1-i1.p1
2732	METDB-00194-1-DN5391-c0-g1-i1.p1
2732	METDB-00194-1-DN5082-c0-g2-i1.p1
2732	METDB-00194-1-DN94523-c0-g1-i1.p1
2732	METDB-00194-1-DN50226-c0-g1-i1.p1
2732	METDB-00194-1-DN82436-c0-g1-i1.p1
2732	METDB-00194-1-DN5082-c0-g1-i1.p1
2732	METDB-00194-1-DN86268-c0-g1-i1.p1
2733	METDB-00194-1-DN9920-c0-g1-i1.p1
2733	METDB-00194-1-DN83606-c0-g1-i1.p1
2733	METDB-00194-1-DN22066-c0-g1-i1.p1
2733	METDB-00194-1-DN26416-c0-g1-i2.p1
2733	METDB-00194-1-DN26416-c0-g1-i1.p1
2733	METDB-00194-1-DN4064-c0-g1-i1.p1
2733	METDB-00194-1-DN26416-c0-g2-i1.p2
2733	METDB-00194-1-DN56484-c0-g1-i1.p1
2734	METDB-00194-1-DN73777-c0-g1-i1.p1
2734	METDB-00194-1-DN99315-c0-g1-i1.p1
2734	METDB-00194-1-DN48956-c0-g1-i1.p1
2734	METDB-00194-1-DN48956-c0-g2-i1.p1
2734	METDB-00194-1-DN60397-c0-g1-i1.p1
2734	METDB-00194-1-DN6575-c0-g1-i1.p1
2734	METDB-00194-1-DN96534-c0-g1-i1.p1
2734	METDB-00194-1-DN6575-c0-g2-i1.p1
2735	METDB-00194-1-DN15608-c0-g1-i1.p2
2735	METDB-00194-1-DN40292-c0-g1-i2.p1
2735	METDB-00194-1-DN40292-c0-g1-i1.p1
2735	METDB-00194-1-DN71644-c0-g1-i1.p1
2735	METDB-00194-1-DN16791-c0-g1-i1.p1
2735	METDB-00194-1-DN5794-c0-g1-i1.p1
2735	METDB-00194-1-DN59871-c0-g1-i1.p1
2735	METDB-00194-1-DN4893-c0-g1-i1.p1
2736	METDB-00194-1-DN73811-c0-g1-i1.p1
2736	METDB-00194-1-DN73539-c0-g1-i1.p1
2736	METDB-00194-1-DN27743-c0-g1-i1.p1
2736	METDB-00194-1-DN27743-c0-g2-i1.p1
2736	METDB-00194-1-DN65063-c0-g1-i1.p1
2736	METDB-00194-1-DN85581-c0-g1-i1.p1
2736	METDB-00194-1-DN61416-c0-g1-i1.p1
2736	METDB-00194-1-DN74925-c0-g1-i1.p1
2737	METDB-00194-1-DN76856-c0-g1-i1.p1
2737	METDB-00194-1-DN84160-c0-g1-i1.p1
2737	METDB-00194-1-DN18471-c0-g2-i1.p1
2737	METDB-00194-1-DN85404-c0-g1-i1.p1
2737	METDB-00194-1-DN74914-c0-g1-i1.p1
2737	METDB-00194-1-DN26797-c0-g1-i1.p1
2737	METDB-00194-1-DN26797-c0-g2-i1.p1
2737	METDB-00194-1-DN84147-c0-g1-i1.p1
2738	METDB-00194-1-DN15798-c0-g1-i1.p1
2738	METDB-00194-1-DN39886-c0-g1-i4.p1
2738	METDB-00194-1-DN39886-c0-g1-i2.p1
2738	METDB-00194-1-DN39886-c0-g1-i1.p1
2738	METDB-00194-1-DN39886-c0-g1-i3.p1
2738	METDB-00194-1-DN61538-c0-g1-i1.p1
2738	METDB-00194-1-DN83262-c0-g2-i1.p1
2738	METDB-00194-1-DN83262-c0-g1-i1.p1
2739	METDB-00194-1-DN15967-c0-g1-i1.p1
2739	METDB-00194-1-DN7144-c0-g1-i1.p1
2739	METDB-00194-1-DN52997-c0-g1-i1.p1
2739	METDB-00194-1-DN66986-c0-g1-i1.p1
2739	METDB-00194-1-DN61592-c0-g2-i1.p1
2739	METDB-00194-1-DN61592-c0-g1-i1.p1
2739	METDB-00194-1-DN75681-c0-g1-i1.p1
2739	METDB-00194-1-DN86129-c0-g1-i1.p1
2740	METDB-00194-1-DN16119-c0-g1-i1.p2
2740	METDB-00194-1-DN16119-c0-g2-i1.p1
2740	METDB-00194-1-DN20018-c0-g2-i1.p1
2740	METDB-00194-1-DN20018-c0-g1-i1.p1
2740	METDB-00194-1-DN83191-c0-g1-i1.p1
2740	METDB-00194-1-DN59419-c0-g1-i1.p1
2740	METDB-00194-1-DN82086-c0-g1-i1.p1
2740	METDB-00194-1-DN16878-c1-g1-i1.p1
2741	METDB-00194-1-DN41267-c1-g1-i1.p1
2741	METDB-00194-1-DN28523-c0-g1-i1.p2
2741	METDB-00194-1-DN35419-c0-g1-i1.p2
2741	METDB-00194-1-DN96953-c0-g1-i1.p1
2741	METDB-00194-1-DN41267-c0-g2-i1.p1
2741	METDB-00194-1-DN41267-c0-g2-i2.p1
2741	METDB-00194-1-DN87570-c0-g1-i1.p1
2741	METDB-00194-1-DN41267-c1-g1-i5.p1
2742	METDB-00194-1-DN16440-c0-g1-i1.p1
2742	METDB-00194-1-DN95541-c0-g1-i1.p1
2742	METDB-00194-1-DN60275-c0-g1-i1.p1
2742	METDB-00194-1-DN75900-c0-g1-i1.p1
2742	METDB-00194-1-DN94314-c0-g1-i1.p1
2742	METDB-00194-1-DN29057-c0-g1-i1.p1
2742	METDB-00194-1-DN82192-c0-g1-i1.p1
2742	METDB-00194-1-DN94314-c0-g2-i1.p1
2743	METDB-00194-1-DN16487-c0-g1-i1.p1
2743	METDB-00194-1-DN77256-c0-g1-i1.p1
2743	METDB-00194-1-DN85423-c0-g1-i1.p1
2743	METDB-00194-1-DN31522-c0-g1-i1.p1
2743	METDB-00194-1-DN36488-c0-g1-i1.p1
2743	METDB-00194-1-DN6157-c0-g1-i1.p1
2743	METDB-00194-1-DN86325-c0-g1-i1.p1
2743	METDB-00194-1-DN89619-c0-g1-i1.p2
2744	METDB-00194-1-DN36081-c0-g2-i1.p1
2744	METDB-00194-1-DN36081-c0-g2-i2.p1
2744	METDB-00194-1-DN83081-c0-g1-i1.p1
2744	METDB-00194-1-DN97965-c0-g2-i1.p2
2744	METDB-00194-1-DN36081-c0-g1-i1.p1
2744	METDB-00194-1-DN97965-c0-g1-i1.p1
2744	METDB-00194-1-DN51647-c0-g1-i1.p1
2744	METDB-00194-1-DN7058-c0-g1-i1.p1
2745	METDB-00194-1-DN16594-c0-g1-i1.p1
2745	METDB-00194-1-DN24267-c1-g1-i1.p2
2745	METDB-00194-1-DN40709-c0-g1-i1.p2
2745	METDB-00194-1-DN40709-c0-g1-i3.p1
2745	METDB-00194-1-DN40709-c0-g1-i4.p2
2745	METDB-00194-1-DN40709-c0-g1-i7.p1
2745	METDB-00194-1-DN40709-c0-g1-i5.p2
2745	METDB-00194-1-DN40709-c0-g1-i2.p1
2746	METDB-00194-1-DN1676-c0-g1-i1.p1
2746	METDB-00194-1-DN60492-c0-g1-i1.p1
2746	METDB-00194-1-DN6903-c0-g1-i1.p1
2746	METDB-00194-1-DN6903-c0-g2-i1.p1
2746	METDB-00194-1-DN36600-c0-g2-i1.p1
2746	METDB-00194-1-DN36600-c0-g1-i1.p1
2746	METDB-00194-1-DN72379-c0-g1-i1.p1
2746	METDB-00194-1-DN25595-c0-g1-i1.p1
2747	METDB-00194-1-DN16792-c0-g1-i1.p1
2747	METDB-00194-1-DN97209-c0-g1-i1.p1
2747	METDB-00194-1-DN17692-c0-g1-i1.p1
2747	METDB-00194-1-DN29755-c0-g1-i1.p1
2747	METDB-00194-1-DN29755-c0-g2-i1.p1
2747	METDB-00194-1-DN29755-c0-g3-i1.p1
